ID,ShowName,Name,ItemObjType,Class,SubClass,Character,Expend,Quility,Level,Value,BindType,Count,MaxNum,ExistTime,NeedJob,NeedLevel,NeedSex,SetID,MainType,Property.Str,Property.Int,Property.Dex,Property.Sta,Property.Fai,Property.MaxHP,Property.MaxSP,Property.HPTick,Property.SPTick,Property.AtkDmgMin,Property.AtkDmgMax,Property.Def,Property.IceAtt,Property.FireAtt,Property.PoisonAtt,Property.ThunderAtt,Property.IceDef,Property.FireDef,Property.PoisonDef,Property.ThunderDef,Property.Pierce,Property.Hit,Property.Dodge,Property.Cri,Property.Flex,Property.CriDmg,Property.CriDmgDef,Property.BodySize,Property.AttSize,Property.AttSpeedModPer,Property.MoveSpeedModPer,Property.PiercePer,Property.HitPer,Property.DodgePer,Property.CriPer,Property.FlexPer,Property.AttSpeed,Property.MoveSpeed,Property.MaxEP,Property.MaxAP,Property.ExpPer,Property.MoneyPer,Up1,Up2,Up3,EffectID1,EffectID2,EffectID3,RandomMin,RandomMax,HoleMin,HoleMax,HolePos,UpMin,UpMax,CanUse,UseNum,CoolDownTime,SetTime,UseCondition,Effect,IntExtra1,IntExtra2,IntExtra3,IntExtra4,StringExtra1,StringExtra2,StringExtra3,StringExtra4,IconPath,Filename,FilenameW,FilePart,Description,SoundMat,IconID,EventUse,EventAddBag,UpBaseExp,UpBaseMoney,SuitID,DropID,GatherCostCount,GatherItemID,GatherCount,GenItemID,GenItemCount
1007,近卫队长之戒,战士出生戒指,0,2,0,6,0,1,1,1,0,0,1,0,2,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,Cri,0,r_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
1008,近卫队长之耳环,战士出生饰品,0,2,1,7,0,1,1,1,0,0,1,0,2,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,3,0,0,0,Dodge,0,o_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
1009,近卫队长之项链,战士出生项链,0,2,2,8,0,1,1,1,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,3,0,0,0,Flex,0,n_201,0,0,0,,0,4,0,,1666,1666,0,0,0,0,0,0,0
1100,战士展示-之剑,战士展示-武器-剑,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,1,0,0,0,AtkDmgMax,0,item_02677,Model/Weapons/longsword/$longsword_050lv_01_o01/longsword_050lv_01_o01.fbx,0,longsword_050lv_01_o01,,0,2,0,,3000,3000,0,0,0,0,0,0,0
1101,战士展示-护盾,战士展示-武器-盾,0,0,4,9,0,1,1,1,0,0,1,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,1,0,0,0,AtkDmgMin,0,item_02671,Model/Weapons/heavyshield/$heavyshield_050lv_01_o01/heavyshield_050lv_01_o01.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,3000,3000,0,0,0,0,0,0,0
1102,战士展示-头盔,战士展示-帽子,0,1,0,1,0,1,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,1,0,0,0,MaxHP,0,item_01597,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,face,,0,2,0,,1666,1666,0,0,0,0,0,0,0
1103,战士展示-胸甲,战士展示-上衣,0,1,1,2,0,1,1,1,0,0,1,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,1,0,0,0,Def,0,item_01603,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,upper,,0,2,0,,2900,2900,0,0,0,0,0,0,0
1104,战士展示-手套,战士展示-手套,0,1,2,3,0,1,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,2,0,0,0,MaxHP,0,item_01615,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,hands,,0,2,0,,1800,1800,0,0,0,0,0,0,0
1105,战士展示-腿甲,战士展示-下装,0,1,3,4,0,1,1,1,0,0,1,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,1,0,0,0,Def,0,item_01621,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,lower,,0,2,0,,2400,2400,0,0,0,0,0,0,0
1106,战士展示-披风,战士展示-披风,0,1,4,5,0,1,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,3,0,0,0,MaxHP,0,z_c_201,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,upperback,赋予穿着者近卫队长的能力，此披风蕴含着近卫队长的意志，穿上可获得大量生命的增强,0,4,0,,2100,2100,0,0,0,0,0,0,0
1107,战士展示-之戒,战士展示-戒指,0,2,0,6,0,1,1,1,0,0,1,0,2,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,2,0,0,0,Cri,0,r_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
1108,战士展示-之耳环,战士展示-饰品,0,2,1,7,0,1,1,1,0,0,1,0,2,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,3,0,0,0,Dodge,0,o_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
1109,战士展示-之项链,战士展示-项链,0,2,2,8,0,1,1,1,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,1,3,0,0,0,Flex,0,n_201,0,0,0,,0,4,0,,1666,1666,0,0,0,0,0,0,0
2000,勇气水晶之剑,绿剑,0,0,0,0,0,2,1,1,0,0,1,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,50,2,1,0,0,0,AtkDmgMax,0,item_02678,Model/Weapons/Warrior/$heavy_050lv_hero_weapon/heavy_050lv_hero_weapon.fbx,0,longsword_050lv_01_o01,,0,2,0,,3000,3000,0,0,0,0,0,0,0
2001,勇气水晶之盾,绿盾,0,0,4,9,0,2,1,1,0,0,1,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,1,0,0,0,AtkDmgMin,0,item_02672,Model/Weapons/Warrior/$heavy_050lv_hero_weapon/heavy_050lv_hero_weapon.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,3000,3000,0,0,0,0,0,0,0
2002,勇气水晶头盔,绿帽子,0,1,0,1,0,2,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,1,0,0,0,MaxHP,0,item_01742,Model/Mdl_mainChar_0/$warrior_heavy_030lv_hero/heavy_030lv_02_o01_hero.fbx,0,face,,0,2,0,,1666,1666,0,0,0,0,0,0,0
2003,勇气水晶胸甲,绿上衣,0,1,1,2,0,2,1,1,0,0,1,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,1,0,0,0,Def,0,item_01748,Model/Mdl_mainChar_0/$warrior_heavy_030lv_hero/heavy_030lv_02_o01_hero.fbx,0,upper,,0,2,0,,2900,2900,0,0,0,0,0,0,0
2004,勇气水晶手套,绿手套,0,1,2,3,0,2,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,2,0,0,0,MaxHP,0,item_01760,Model/Mdl_mainChar_0/$warrior_heavy_030lv_hero/heavy_030lv_02_o01_hero.fbx,0,hands,,0,2,0,,1800,1800,0,0,0,0,0,0,0
2005,勇气水晶腿甲,绿下装,0,1,3,4,0,2,1,1,0,0,1,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,1,0,0,0,Def,0,item_01754,Model/Mdl_mainChar_0/$warrior_heavy_030lv_hero/heavy_030lv_02_o01_hero.fbx,0,lower,,0,2,0,,2400,2400,0,0,0,0,0,0,0
2006,勇气水晶披风,绿披风,0,1,4,5,0,2,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,3,0,0,0,MaxHP,0,item_z_c_301,Model/Mdl_mainChar_0/$warrior_heavy_030lv_hero/heavy_030lv_02_o01_hero.fbx,0,upperback,,0,4,0,,2100,2100,0,0,0,0,0,0,0
2007,勇气水晶之戒,绿戒指,0,2,0,6,0,2,1,1,0,0,1,0,2,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,2,0,0,0,Cri,0,r_301,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
2008,勇气水晶之耳环,绿饰品,0,2,1,7,0,2,1,1,0,0,1,0,2,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,3,0,0,0,Dodge,0,o_301,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
2009,勇气水晶之项链,绿项链,0,2,2,8,0,2,1,1,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30,2,3,0,0,0,Flex,0,n_301,0,0,0,,0,4,0,,1666,1666,0,0,0,0,0,0,0
4000,极地魔导法杖,法师出生武器-剑,0,0,0,0,0,1,1,1,0,0,1,0,16,1,0,0,10,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,AtkDmgMax,0,item_00704,Model/Weapons/staff/$fswq/fswq.fbx,0,FSWQ,,0,0,0,,3000,3000,0,0,0,0,0,0,0
4001,极地魔导护盾,法师出生武器-盾(小类6）,0,0,6,9,0,1,1,1,0,0,1,0,16,1,0,0,9,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00702,0,0,0,,0,0,0,,3000,3000,0,0,0,0,0,0,0
4002,极地魔导法帽,法师出生帽子,0,1,0,1,0,1,1,1,0,0,1,0,16,1,0,0,5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,MaxHP,0,item_00284,Model/Mdl_mainChar_1/$robe_common_010lv_01_heroine/robe_common_010lv_01_heroine.fbx,0,face,,0,0,0,,1666,1666,0,0,0,0,0,0,0
4003,极地魔导法袍,法师出生上衣,0,1,1,2,0,1,1,1,0,0,1,0,16,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,Def,0,item_00285,Model/Mdl_mainChar_1/$robe_common_010lv_01_heroine/robe_common_010lv_01_heroine.fbx,0,upper,,0,0,0,,2900,2900,0,0,0,0,0,0,0
4004,极地魔导手套,法师出生手套,0,1,2,3,0,1,1,1,0,0,1,0,16,1,0,0,5,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,MaxHP,0,item_00288,Model/Mdl_mainChar_1/$robe_common_010lv_01_heroine/robe_common_010lv_01_heroine.fbx,0,hands,,0,0,0,,1800,1800,0,0,0,0,0,0,0
4005,极地魔导裤装,法师出生下装,0,1,3,4,0,1,1,1,0,0,1,0,16,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,Def,0,item_00286,Model/Mdl_mainChar_1/$robe_common_010lv_01_heroine/robe_common_010lv_01_heroine.fbx,0,lower,,0,0,0,,2400,2400,0,0,0,0,0,0,0
4006,极地魔导披风,法师出生披风,0,1,4,5,0,1,1,1,0,0,1,0,16,1,0,0,5,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,3,0,0,0,MaxHP,0,z_c_201,Model/Mdl_mainChar_1/$robe_common_010lv_01_heroine/robe_common_010lv_01_heroine.fbx,0,upperback,赋予穿着者极地魔导的能力，此披风蕴含着极地魔导的意志，穿上可获得大量生命的增强,0,4,0,,2100,2100,0,0,0,0,0,0,0
4007,极地魔导之戒,法师出生戒指,0,2,0,6,0,1,1,1,0,0,1,0,16,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,Cri,0,r_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
4008,极地魔导之耳环,法师出生饰品,0,2,1,7,0,1,1,1,0,0,1,0,16,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,3,0,0,0,Dodge,0,o_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
4009,极地魔导之项链,法师出生项链,0,2,2,8,0,1,1,1,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,3,0,0,0,Flex,0,n_201,0,0,0,,0,4,0,,1666,1666,0,0,0,0,0,0,0
4100,法师展示-法杖,法师展示-武器-剑,0,0,0,0,0,1,1,1,0,0,1,0,16,1,0,0,10,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,1,0,0,0,AtkDmgMax,0,item_02767,Model/Weapons/staff/$staff_060lv_01_o01/staff_060lv_01_o01.fbx,0,staff_060lv_01_o01,,0,2,0,,3000,3000,0,0,0,0,0,0,0
4101,法师展示-护盾,法师展示武器-盾（法师展示-无）,0,0,6,9,0,1,1,1,0,0,1,0,16,1,0,0,9,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AtkDmgMin,0,item_00702,0,0,0,,0,0,0,,3000,3000,0,0,0,0,0,0,0
4102,法师展示-法帽,法师展示-帽子,0,1,0,1,0,1,1,1,0,0,1,0,16,1,0,0,5,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,1,0,0,0,MaxHP,0,item_01849,Model/Mdl_mainChar_1/$robe_060lv_01_o01_heroine/robe_060lv_01_o01_heroine.fbx,0,face,,0,2,0,,1666,1666,0,0,0,0,0,0,0
4103,法师展示-法袍,法师展示-上衣,0,1,1,2,0,1,1,1,0,0,1,0,16,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,1,0,0,0,Def,0,item_01855,Model/Mdl_mainChar_1/$robe_060lv_01_o01_heroine/robe_060lv_01_o01_heroine.fbx,0,upper,,0,2,0,,2900,2900,0,0,0,0,0,0,0
4104,法师展示-手套,法师展示-手套,0,1,2,3,0,1,1,1,0,0,1,0,16,1,0,0,5,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,2,0,0,0,MaxHP,0,item_01867,Model/Mdl_mainChar_1/$robe_060lv_01_o01_heroine/robe_060lv_01_o01_heroine.fbx,0,hands,,0,2,0,,1800,1800,0,0,0,0,0,0,0
4105,法师展示-裤装,法师展示-下装,0,1,3,4,0,1,1,1,0,0,1,0,16,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,1,0,0,0,Def,0,item_01861,Model/Mdl_mainChar_1/$robe_060lv_01_o01_heroine/robe_060lv_01_o01_heroine.fbx,0,lower,,0,2,0,,2400,2400,0,0,0,0,0,0,0
4106,法师展示-披风,法师展示-披风,0,1,4,5,0,1,1,1,0,0,1,0,16,1,0,0,5,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,3,0,0,0,MaxHP,0,z_c_201,Model/Mdl_mainChar_1/$robe_060lv_01_o01_heroine/robe_060lv_01_o01_heroine.fbx,0,upperback,赋予穿着者极地魔导的能力，此披风蕴含着极地魔导的意志，穿上可获得大量生命的增强,0,4,0,,2100,2100,0,0,0,0,0,0,0
4107,法师展示-之戒,法师展示-戒指,0,2,0,6,0,1,1,1,0,0,1,0,16,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,2,0,0,0,Cri,0,r_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
4108,法师展示-之耳环,法师展示-饰品,0,2,1,7,0,1,1,1,0,0,1,0,16,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,3,0,0,0,Dodge,0,o_201,0,0,0,,0,4,0,,2000,2000,0,0,0,0,0,0,0
4109,法师展示-之项链,法师展示-项链,0,2,2,8,0,1,1,1,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,1,3,0,0,0,Flex,0,n_201,0,0,0,,0,4,0,,1666,1666,0,0,0,0,0,0,0
5000,高贵者之剑,蓝剑,0,0,0,0,0,3,1,1,0,0,1,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,50,3,1,0,0,0,AtkDmgMax,0,item_002679,Model/Weapons/Warrior/$heavy_050lv_hero_weapon/heavy_050lv_hero_weapon.fbx,0,longsword_050lv_01_o01,,0,2,0,,3000,3000,0,0,0,0,0,0,0
5001,高贵者之盾,蓝盾,0,0,4,9,0,3,1,1,0,0,1,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,50,3,1,0,0,0,AtkDmgMin,0,item_2673,Model/Weapons/Warrior/$heavy_050lv_hero_weapon/heavy_050lv_hero_weapon.fbx,0,heavyshield_050lv_01_o01,,0,2,0,,3000,3000,0,0,0,0,0,0,0
5002,高贵者之帽,蓝帽子,0,1,0,1,0,3,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,50,3,1,0,0,0,MaxHP,0,item_1599,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,face,,0,2,0,,1666,1666,0,0,0,0,0,0,0
5003,高贵者之袍,蓝上衣,0,1,1,2,0,3,1,1,0,0,1,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,50,3,1,0,0,0,Def,0,item_1605,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,upper,,0,2,0,,2900,2900,0,0,0,0,0,0,0
5004,高贵者之手套,蓝手套,0,1,2,3,0,3,1,1,0,0,1,0,2,1,0,0,5,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,50,3,2,0,0,0,MaxHP,0,item_1617,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,hands,,0,2,0,,1800,1800,0,0,0,0,0,0,0
5005,高贵者之裤,蓝下装,0,1,3,4,0,3,1,1,0,0,1,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,50,3,1,0,0,0,Def,0,item_1611,Model/Mdl_mainChar_0/$warrior_heavy_050lv_hero/heavy_050lv_hero.fbx,0,lower,,0,2,0,,2400,2400,0,0,0,0,0,0,0
